Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time,Priority
3388,126,9035,775912,776038,48
5285,151,9036,776037,776188,23
7297,98,9036,776188,776286,34
9208,135,9037,776285,776420,32
4929,285,9038,1473011,1473296,1
3394,22,9038,776644,776666,4
7952,19,9038,776666,776685,19
6042,97,9038,776685,776782,27
8805,67,9038,776782,776849,37
3090,152,9038,776849,777001,38
7080,197,9038,777001,777198,38
8971,170,9038,777198,777368,44
5335,213,9038,777368,777581,45
2339,16,9039,777580,777596,4
9801,45,9039,777596,777641,12
1276,244,9039,1429230,1429474,37
9681,26,9039,777866,777892,42
4596,182,9040,777891,778073,4
8342,39,9040,778073,778112,5
6164,187,9040,778112,778299,10
2649,213,9040,778299,778512,11
9951,169,9040,778512,778681,25
9722,117,9040,778681,778798,28
9050,216,9040,778798,779014,35
1520,198,9040,779014,779212,48
2487,203,9041,779211,779414,9
3071,107,9041,779414,779521,12
5168,127,9041,779521,779648,17
2431,21,9041,779648,779669,27
6523,269,9041,1429253,1429522,47
3920,142,9042,779887,780029,12
8851,1,9042,780029,780030,14
2778,132,9042,780030,780162,17
7431,83,9042,780162,780245,21
3962,284,9043,1473010,1473294,24
2885,280,9043,1429356,1429636,38
4210,288,9043,1473011,1473299,39
2852,17,9043,780912,780929,48
8777,133,9044,780928,781061,6
9583,20,9044,781061,781081,8
1433,197,9044,781081,781278,11
7338,71,9044,781278,781349,19
7784,135,9044,781349,781484,34
4343,74,9044,781484,781558,39
9686,53,9045,781557,781610,2
6235,26,9045,781610,781636,27
6431,197,9045,781636,781833,29
9148,152,9046,781832,781984,8
9436,168,9046,781984,782152,16
5526,210,9046,782152,782362,27
2376,139,9046,782362,782501,32
1084,281,9046,1473016,1473297,37
5563,57,9046,782726,782783,41
9001,254,9047,1429524,1429778,3
1363,281,9047,1473017,1473298,8
7304,31,9047,783222,783253,10
2976,162,9047,783253,783415,18
3565,93,9047,783415,783508,23
8556,13,9047,783508,783521,33
2594,53,9048,783520,783573,34
5883,118,9048,783573,783691,43
9530,178,9048,783691,783869,44
8235,103,9048,783869,783972,49
7795,246,9048,1429616,1429862,50
8322,288,9049,1473015,1473303,3
2076,273,9049,1429700,1429973,25
7117,295,9049,1473020,1473315,28
1258,140,9049,784856,784996,30
7980,185,9050,784995,785180,49
7005,123,9050,785180,785303,50
5183,202,9051,785302,785504,12
5491,150,9051,785504,785654,18
4145,86,9051,785654,785740,19
7121,8,9051,785740,785748,23
9644,279,9051,1429815,1430094,25
5179,213,9051,785967,786180,28
6206,87,9051,786180,786267,33
3578,295,9051,1475869,1476164,40
4818,247,9051,1429930,1430177,49
6373,105,9052,786710,786815,6
9415,206,9052,786815,787021,8
2620,295,9052,1475869,1476164,13
8747,159,9052,787249,787408,20
5400,39,9052,787408,787447,40
1751,5,9052,787447,787452,45
8748,121,9053,787451,787572,5
3165,298,9053,1475867,1476165,6
4258,152,9053,787794,787946,13
3818,202,9053,787946,788148,49
5239,89,9054,788147,788236,5
9811,101,9054,788236,788337,10
6077,94,9054,788337,788431,48
4148,12,9055,788430,788442,20
3586,285,9055,1473071,1473356,23
1987,269,9055,1430118,1430387,32
8220,33,9055,788888,788921,38
6365,182,9055,788921,789103,42
9658,19,9056,789102,789121,18
3310,169,9056,789121,789290,21
7715,216,9056,789290,789506,42
8281,13,9056,789506,789519,48
5489,250,9057,1430163,1430413,49
8890,88,9058,789739,789827,9
5033,210,9058,789827,790037,13
4961,243,9058,1430188,1430431,21
3439,86,9058,790261,790347,34
6910,155,9058,790347,790502,34
8668,59,9059,790501,790560,10
3407,155,9059,790560,790715,39
1736,201,9060,790714,790915,16
1231,210,9061,790914,791124,4
6398,277,9061,1430213,1430490,19
7961,236,9061,1430267,1430503,27
4048,122,9061,791562,791684,41
9898,139,9061,791684,791823,42
6641,278,9061,1430280,1430558,43
3187,71,9061,792046,792117,44
7574,170,9062,792116,792286,23
7085,123,9062,792286,792409,49
6530,219,9063,792408,792627,7
9496,202,9063,792627,792829,12
1032,208,9063,792829,793037,27
1266,178,9064,793036,793214,2
5704,143,9064,793214,793357,10
7282,233,9064,1430331,1430564,11
6323,62,9064,793581,793643,15
7364,272,9064,1430337,1430609,16
2030,72,9064,793870,793942,41
9462,268,9064,1430385,1430653,45
2788,212,9065,794165,794377,2
3717,107,9065,794377,794484,19
4918,289,9065,1473066,1473355,40
2965,214,9066,794705,794919,13
5908,171,9066,794919,795090,39
2055,271,9067,1430486,1430757,7
1183,155,9067,795311,795466,16
7135,62,9067,795466,795528,23
6972,193,9067,795528,795721,23
3572,69,9067,795721,795790,50
9616,138,9068,795789,795927,3
9336,69,9068,795927,795996,26
6619,156,9068,795996,796152,28
1421,132,9068,796152,796284,32
2027,177,9068,796284,796461,47
1544,202,9069,796460,796662,14
4288,62,9069,796662,796724,27
3579,173,9069,796724,796897,39
6605,269,9070,1430531,1430800,10
5543,17,9070,797119,797136,29
2625,193,9070,797136,797329,31
6771,298,9071,1475854,1476152,10
7500,172,9071,797551,797723,15
8347,65,9071,797723,797788,45
8629,153,9071,797788,797941,47
1784,225,9072,797940,798165,14
9126,194,9072,798165,798359,16
2875,165,9072,798359,798524,20
6850,134,9072,798524,798658,28
9421,298,9072,1475855,1476153,28
2470,230,9072,1430687,1430917,31
7208,91,9072,799106,799197,34
7607,223,9072,799197,799420,35
3999,51,9072,799420,799471,41
4609,51,9072,799471,799522,44
9598,62,9072,799522,799584,45
8796,246,9074,1430690,1430936,1
2707,11,9074,799807,799818,14
7899,118,9074,799818,799936,24
3389,128,9074,799936,800064,28
8273,245,9074,1430708,1430953,31
7563,70,9074,800292,800362,39
3120,136,9074,800362,800498,40
7703,198,9074,800498,800696,40
4645,20,9074,800696,800716,45
5218,276,9075,1430727,1431003,1
8410,208,9075,800940,801148,9
5723,56,9075,801148,801204,15
2392,26,9075,801204,801230,34
9192,98,9076,801229,801327,1
3451,242,9076,1430777,1431019,1
2580,83,9076,801552,801635,6
7404,290,9076,1473095,1473385,19
3240,82,9076,801850,801932,34
6763,1,9076,801932,801933,50
1778,33,9077,801932,801965,4
6522,26,9077,801965,801991,5
4535,108,9077,801991,802099,7
9397,262,9077,1430854,1431116,20
3648,52,9077,802326,802378,21
5561,274,9078,1430892,1431166,3
6451,203,9078,802600,802803,13
9939,234,9078,1430947,1431181,29
2611,90,9079,803021,803111,2
4171,49,9080,803110,803159,16
2389,73,9080,803159,803232,41
8852,253,9080,1430960,1431213,47
9596,160,9080,803451,803611,50
9420,256,9081,1430985,1431241,16
3008,133,9081,803837,803970,30
6551,101,9081,803970,804071,38
9466,111,9081,804071,804182,41
6426,298,9082,1475848,1476146,3
6111,206,9082,804404,804610,18
5088,25,9082,804610,804635,24
2468,279,9082,1431076,1431355,40
4846,10,9083,804856,804866,28
9352,249,9083,1431124,1431373,36
6560,146,9083,805096,805242,37
2427,73,9083,805242,805315,46
7954,252,9084,1431147,1431399,2
6412,229,9084,1431175,1431404,45
2736,120,9085,805762,805882,5
8505,243,9085,1431181,1431424,5
9676,277,9085,1431202,1431479,5
5452,250,9085,1431252,1431502,20
4743,202,9085,806553,806755,23
2460,249,9085,1431276,1431525,30
7974,113,9085,806981,807094,43
7982,91,9085,807094,807185,44
8017,159,9086,807184,807343,25
6300,185,9086,807343,807528,27
5783,133,9086,807528,807661,39
4385,73,9086,807661,807734,48
7176,126,9087,807733,807859,30
4533,76,9087,807859,807935,41
8109,49,9088,807934,807983,1
8707,70,9088,807983,808053,16
7544,228,9088,1431299,1431527,27
3277,104,9088,808276,808380,33
9375,139,9088,808380,808519,35
6808,30,9089,808518,808548,2
3729,30,9089,808548,808578,10
4141,81,9089,808578,808659,18
2924,217,9089,808659,808876,25
7395,72,9089,808876,808948,28
9608,239,9089,1431292,1431531,35
4298,145,9090,809181,809326,8
7100,109,9090,809326,809435,18
1357,202,9090,809435,809637,28
1474,200,9090,809637,809837,43
7374,50,9091,809836,809886,1
5167,204,9091,809886,810090,5
1148,108,9091,810090,810198,27
2586,172,9091,810198,810370,32
5900,99,9091,810370,810469,33
7396,104,9091,810469,810573,39
3293,144,9091,810573,810717,45
6250,126,9092,810716,810842,4
5670,28,9092,810842,810870,5
2832,179,9092,810870,811049,9
1850,195,9092,811049,811244,29
4934,54,9092,811244,811298,44
7340,151,9093,811297,811448,3
6966,214,9093,811448,811662,12
3856,265,9093,1431308,1431573,24
6681,116,9093,811881,811997,38
6085,10,9093,811997,812007,41
5497,296,9093,1473100,1473396,43
2481,95,9093,812230,812325,48
4483,49,9093,812325,812374,49
7016,125,9094,812373,812498,10
5187,160,9094,812498,812658,12
7518,116,9094,812658,812774,19
6622,224,9094,812774,812998,35
4087,171,9094,812998,813169,45
7463,163,9095,813168,813331,8
8730,300,9095,1475837,1476137,17
6851,190,9096,813554,813744,5
4806,40,9096,813744,813784,40
8774,299,9096,1475840,1476139,43
6809,88,9097,814006,814094,25
2869,243,9097,1431522,1431765,27
6262,20,9097,814317,814337,33
4005,15,9097,814337,814352,43
6726,244,9097,1431541,1431785,45
2329,135,9098,814575,814710,11
6774,206,9098,814710,814916,28
9282,105,9098,814916,815021,32
9553,202,9099,815020,815222,14
8813,57,9099,815222,815279,17
6049,248,9099,1431557,1431805,38
8791,54,9100,815504,815558,4
4968,279,9100,1431584,1431863,28
8140,44,9100,815778,815822,29
3563,186,9100,815822,816008,42
3644,45,9100,816008,816053,46
1977,125,9101,816052,816177,4
9976,219,9101,816177,816396,21
2782,298,9101,1475838,1476136,25
2464,254,9102,1431703,1431957,5
6065,97,9102,816836,816933,28
1916,118,9102,816933,817051,38
8705,172,9102,817051,817223,42
5343,234,9103,1431734,1431968,6
4933,185,9103,817444,817629,15
2696,275,9103,1431753,1432028,19
4093,28,9103,817844,817872,20
2803,245,9103,1431804,1432049,21
8266,141,9103,818096,818237,46
9394,43,9103,818237,818280,49
9371,203,9103,818280,818483,50
3878,206,9104,818482,818688,16
4710,242,9104,1431833,1432075,19
9270,206,9104,818903,819109,26
8975,277,9104,1431847,1432124,31
2794,166,9104,819337,819503,33
6145,113,9104,819503,819616,50
1027,221,9105,819615,819836,12
8894,125,9106,819835,819960,23
1765,207,9106,819960,820167,33
8171,225,9106,1431902,1432127,42
6956,271,9107,1431901,1432172,2
5413,146,9107,820611,820757,15
7888,216,9107,820757,820973,15
4061,88,9107,820973,821061,20
3417,75,9107,821061,821136,26
9388,150,9107,821136,821286,33
7708,80,9107,821286,821366,42
7725,173,9107,821366,821539,43
9123,289,9108,1473141,1473430,24
6579,197,9108,821757,821954,30
8995,34,9108,821954,821988,31
4361,268,9108,1432005,1432273,31
5712,23,9108,822216,822239,43
3250,115,9109,822238,822353,6
5166,260,9109,1432053,1432313,24
1843,280,9109,1432089,1432369,34
9463,38,9109,822796,822834,35
9789,93,9109,822834,822927,37
7345,211,9109,822927,823138,39
5038,176,9109,823138,823314,42
5189,62,9110,823313,823375,8
2295,219,9110,1432153,1432372,19
1197,114,9110,823590,823704,22
9289,36,9110,823704,823740,26
9772,283,9111,1473148,1473431,7
4732,109,9111,823961,824070,23
1004,231,9111,1432209,1432440,47
5623,92,9112,824288,824380,18
3914,106,9112,824380,824486,18
6488,260,9112,1432219,1432479,28
5105,5,9112,824706,824711,37
9919,274,9112,1432259,1432533,46
7315,242,9112,1432311,1432553,49
3300,124,9113,825152,825276,5
2847,166,9113,825276,825442,23
2998,122,9113,825442,825564,37
8175,229,9113,1432326,1432555,38
3670,12,9115,825788,825800,2
3641,158,9116,825799,825957,1
9036,249,9116,1432329,1432578,48
4085,232,9117,1432355,1432587,5
7043,266,9117,1432369,1432635,9
5739,291,9117,1473149,1473440,9
2187,123,9117,826837,826960,38
2060,227,9117,1432470,1432697,43
5092,249,9117,1432473,1432722,45
8311,248,9118,1432496,1432744,14
2721,296,9118,1473157,1473453,17
1974,121,9118,827855,827976,31
2282,10,9118,827976,827986,37
6942,269,9118,1432580,1432849,49
6974,46,9119,828207,828253,2
9653,89,9119,828253,828342,17
6538,18,9119,828342,828360,19
5288,174,9119,828360,828534,25
4705,47,9119,828534,828581,39
3674,101,9120,828580,828681,16
5455,275,9121,1432621,1432896,1
6479,241,9121,1432675,1432916,4
4966,266,9121,1432694,1432960,40
2691,154,9122,829347,829501,7
6156,152,9122,829501,829653,14
2313,252,9122,1432729,1432981,36
3998,157,9122,829883,830040,45
7501,192,9123,830039,830231,7
8565,195,9123,830231,830426,20
2430,34,9123,830426,830460,22
7402,287,9123,1473166,1473453,46
8838,164,9124,830679,830843,21
7869,233,9124,1432817,1433050,21
5274,230,9124,1432830,1433060,28
2667,140,9125,831286,831426,10
5909,205,9125,831426,831631,16
7258,201,9125,831631,831832,33
6298,66,9125,831832,831898,35
7729,91,9125,831898,831989,39
2442,121,9125,831989,832110,43
9632,264,9126,1432836,1433100,5
1056,157,9126,832331,832488,24
7764,88,9126,832488,832576,37
9095,88,9126,832576,832664,46
9330,97,9127,832663,832760,1
8989,285,9127,1473166,1473451,21
2180,283,9127,1473171,1473454,40
7720,299,9128,1475813,1476112,14
5337,16,9128,833430,833446,25
1639,147,9128,833446,833593,30
2220,295,9129,1475817,1476112,13
9905,178,9129,833820,833998,32
3176,84,9129,833998,834082,38
3730,171,9130,834081,834252,14
9881,179,9130,834252,834431,33
2902,260,9130,1433101,1433361,43
3937,93,9131,834653,834746,9
5290,295,9131,1473193,1473488,20
3496,112,9131,834973,835085,25
2554,279,9131,1433196,1433475,28
2453,19,9131,835305,835324,31
7289,155,9132,835323,835478,1
4082,170,9132,835478,835648,2
4853,275,9132,1433252,1433527,6
6274,288,9132,1473213,1473501,22
3593,260,9132,1433366,1433626,32
8032,217,9133,836304,836521,16
7960,22,9134,836520,836542,17
3301,129,9134,836542,836671,19
9057,2,9134,836671,836673,24
3001,25,9134,836673,836698,25
2234,258,9134,1433400,1433658,26
2763,59,9134,836922,836981,42
1255,208,9134,836981,837189,49
8141,181,9135,837188,837369,3
3799,226,9135,1433435,1433661,6
2558,236,9135,1433437,1433673,21
3285,248,9135,1433456,1433704,33
2692,262,9135,1433478,1433740,38
4299,185,9135,838258,838443,41
8121,286,9136,1473223,1473509,4
4769,46,9136,838663,838709,9
6210,59,9136,838709,838768,9
5474,201,9136,838768,838969,12
2280,222,9136,838969,839191,16
8720,114,9136,839191,839305,40
4634,206,9136,839305,839511,42
9546,292,9137,1473227,1473519,3
4898,260,9137,1433627,1433887,7
6006,197,9137,839955,840152,16
9053,206,9138,840151,840357,4
2850,120,9138,840357,840477,8
2196,9,9138,840477,840486,9
1546,3,9138,840486,840489,11
8783,242,9138,1433658,1433900,13
1277,203,9138,840717,840920,22
2873,244,9138,1433681,1433925,29
1980,193,9138,841139,841332,35
2294,293,9138,1473234,1473527,41
3743,154,9138,841557,841711,42
8713,242,9138,1433761,1434003,50
1961,128,9139,841933,842061,10
4011,292,9139,1473244,1473536,12
2095,122,9139,842284,842406,17
1065,20,9139,842406,842426,21
2970,215,9139,842426,842641,23
4622,226,9139,842641,842867,36
1829,292,9140,1473253,1473545,2
1899,35,9140,843091,843126,5
6343,195,9140,843126,843321,5
5217,75,9140,843321,843396,38
9876,255,9140,1433892,1434147,41
9957,219,9140,843621,843840,43
4713,279,9141,1433920,1434199,30
9291,271,9141,1433979,1434250,42
4068,29,9141,844285,844314,44
3019,69,9141,844314,844383,44
5806,125,9141,844383,844508,48
1937,192,9141,844508,844700,49
4584,127,9141,844700,844827,50
9610,93,9142,844826,844919,17
4550,177,9142,844919,845096,28
9857,108,9142,845096,845204,30
1430,182,9142,845204,845386,37
1923,3,9142,845386,845389,41
8468,167,9142,845389,845556,44
5459,62,9143,845555,845617,1
5342,163,9143,845617,845780,14
9917,37,9143,845780,845817,49
8802,180,9144,845816,845996,8
1685,291,9144,1473257,1473548,14
6858,161,9145,846220,846381,33
1146,125,9146,846380,846505,10
7774,93,9146,846505,846598,30
5431,187,9147,846597,846784,25
9758,150,9147,846784,846934,35
3427,264,9147,1434080,1434344,43
4045,202,9148,847156,847358,1
3045,5,9148,847358,847363,5
8501,129,9148,847363,847492,21
5873,131,9148,847492,847623,30
8795,56,9149,847622,847678,17
8259,242,9149,1434118,1434360,17
6747,278,9149,1434133,1434411,20
8690,116,9149,848129,848245,21
4621,8,9149,848245,848253,28
5979,60,9149,848253,848313,30
7713,295,9149,1473261,1473556,46
5820,15,9149,848533,848548,49
1037,40,9150,848547,848587,4
6994,160,9150,848587,848747,13
6020,59,9150,848747,848806,16
9355,283,9150,1473274,1473557,38
8080,227,9151,1434301,1434528,1
1180,73,9151,849256,849329,13
4407,108,9151,849329,849437,18
3345,20,9151,849437,849457,19
6162,226,9151,849457,849683,20
7316,32,9151,849683,849715,21
4279,249,9151,1434294,1434543,35
4430,151,9152,849948,850099,25
1348,65,9152,850099,850164,36
5805,255,9152,1434319,1434574,50
7366,272,9153,1434349,1434621,11
1529,237,9153,1434393,1434630,13
1325,101,9153,850838,850939,15
3865,5,9153,850939,850944,22
6289,289,9153,1473280,1473569,22
4798,78,9153,851158,851236,45
5412,223,9153,851236,851459,48
9672,49,9154,851458,851507,13
2360,292,9154,1473287,1473579,31
1787,243,9155,1434518,1434761,3
4130,54,9155,851957,852011,42
1191,285,9155,1473302,1473587,42
7099,268,9156,1434591,1434859,14
4420,71,9156,852455,852526,23
3757,11,9156,852526,852537,26
2355,274,9156,1434633,1434907,30
8442,296,9157,1473301,1473597,14
5877,291,9157,1473316,1473607,30
7355,177,9157,853213,853390,36
9756,220,9157,853390,853610,36
5467,164,9158,853609,853773,7
9272,181,9158,853773,853954,26
9697,119,9158,853954,854073,27
4965,258,9158,1434794,1435052,41
9113,271,9159,1434834,1435105,33
1157,64,9159,854514,854578,39
2483,53,9160,854577,854630,15
5004,142,9160,854630,854772,26
2316,24,9161,854771,854795,5
1016,90,9161,854795,854885,15
6255,107,9161,854885,854992,16
5529,236,9161,1434876,1435112,16
5499,144,9161,855219,855363,34
1345,54,9161,855363,855417,38
9645,254,9161,1434886,1435140,38
6725,121,9161,855643,855764,48
3923,250,9162,1434916,1435166,3
9712,16,9162,855986,856002,16
9888,172,9162,856002,856174,18
9041,40,9162,856174,856214,37
2328,165,9162,856214,856379,45
7173,27,9162,856379,856406,47
1408,199,9162,856406,856605,50
5545,130,9163,856604,856734,3
3532,222,9163,1434951,1435173,22
4472,40,9163,856948,856988,36
9446,263,9163,1434948,1435211,41
5283,38,9163,857213,857251,45
3672,175,9164,857250,857425,27
1170,173,9164,857425,857598,43
6528,129,9165,857597,857726,20
5297,299,9165,1475995,1476294,37
8448,100,9166,857950,858050,6
8984,1,9166,858050,858051,19
4589,242,9166,1435044,1435286,24
9886,120,9166,858270,858390,25
5326,175,9166,858390,858565,29
1125,266,9166,1435062,1435328,34
5454,127,9166,858789,858916,46
7769,200,9167,858915,859115,10
3658,140,9167,859115,859255,15
2175,213,9167,859255,859468,47
5644,176,9167,859468,859644,48
3419,138,9167,859644,859782,49
6600,142,9168,859781,859923,17
4692,268,9168,1435106,1435374,28
6829,82,9168,860143,860225,33
3175,246,9168,1435152,1435398,40
9839,65,9169,860446,860511,7
1740,193,9169,860511,860704,20
5256,49,9169,860704,860753,39
1825,271,9169,1435178,1435449,47
7221,20,9170,860971,860991,6
9940,169,9170,860991,861160,9
8789,279,9170,1435220,1435499,13
5566,218,9170,861388,861606,28
7765,248,9171,1435277,1435525,4
5515,111,9171,861826,861937,33
9485,65,9171,861937,862002,34
7089,154,9171,862002,862156,42
6844,65,9171,862156,862221,50
5934,192,9171,862221,862413,50
6234,254,9173,1435302,1435556,4
2536,231,9173,1435337,1435568,24
2106,283,9173,1473325,1473608,34
6804,81,9173,863075,863156,37
7649,194,9174,863155,863349,7
2731,17,9174,863349,863366,8
8771,210,9174,863366,863576,44
3821,223,9175,863575,863798,38
9162,245,9175,1435401,1435646,49
3360,113,9176,864019,864132,5
7918,118,9176,864132,864250,12
9493,37,9176,864250,864287,42
2956,87,9177,864286,864373,9
7978,62,9177,864373,864435,21
5955,226,9177,1435420,1435646,34
5812,183,9178,864658,864841,38
9924,46,9179,864840,864886,17
5620,169,9179,864886,865055,20
4152,291,9179,1473321,1473612,24
7833,11,9179,865274,865285,32
5553,192,9179,865285,865477,38
9226,144,9180,865476,865620,11
6346,189,9180,865620,865809,33
1728,218,9180,865809,866027,38
6348,177,9180,866027,866204,47
3339,154,9181,866203,866357,1
9024,76,9182,866356,866432,3
5663,148,9182,866432,866580,3
4301,256,9182,1435485,1435741,9
9216,130,9182,866798,866928,12
8973,96,9182,866928,867024,21
4512,64,9182,867024,867088,29
9211,63,9182,867088,867151,31
2148,210,9182,867151,867361,32
2681,218,9182,867361,867579,34
4534,290,9182,1473328,1473618,34
2363,134,9182,867803,867937,41
8571,72,9182,867937,868009,44
3104,69,9182,868009,868078,46
5368,68,9183,868077,868145,21
6602,40,9183,868145,868185,25
8415,32,9183,868185,868217,26
9306,115,9183,868217,868332,43
1763,153,9184,868331,868484,2
9051,84,9184,868484,868568,7
7306,178,9184,868568,868746,46
7678,93,9185,868745,868838,5
1380,17,9185,868838,868855,7
9141,198,9185,868855,869053,8
8536,78,9185,869053,869131,39
9301,99,9185,869131,869230,43
1320,213,9185,869230,869443,43
2817,106,9185,869443,869549,44
1184,289,9185,1473333,1473622,46
2530,37,9186,869768,869805,8
2393,98,9186,869805,869903,17
3548,88,9186,869903,869991,19
6570,107,9186,869991,870098,25
9738,28,9186,870098,870126,38
1831,272,9186,1435633,1435905,39
5292,298,9186,1475763,1476061,42
1267,114,9187,870568,870682,3
8570,292,9187,1473358,1473650,3
5679,183,9187,870905,871088,14
1352,283,9187,1473370,1473653,18
5790,204,9187,871310,871514,20
4892,36,9187,871514,871550,24
4676,66,9187,871550,871616,29
3072,163,9187,871616,871779,38
7461,71,9187,871779,871850,40
7731,170,9188,871849,872019,3
2633,214,9188,872019,872233,3
6470,136,9188,872233,872369,8
7267,184,9188,872369,872553,40
9621,228,9189,1435847,1436075,16
2465,25,9189,872779,872804,22
6914,60,9189,872804,872864,34
2988,40,9190,873088,873128,40
3852,250,9189,1435850,1436100,41
9154,48,9191,873127,873175,13
9027,156,9191,873175,873331,16
3354,227,9191,1435875,1436102,27
2336,81,9191,873554,873635,34
3759,159,9191,873635,873794,41
3055,114,9191,873794,873908,47
6173,138,9192,873907,874045,7
3438,18,9192,874045,874063,8
9823,185,9192,874063,874248,15
6723,11,9192,874248,874259,21
6580,127,9192,874259,874386,29
2967,72,9193,874385,874457,5
5964,205,9193,874457,874662,24
9122,99,9194,874661,874760,8
5583,232,9194,1435876,1436108,10
4010,210,9194,874983,875193,16
9536,112,9194,875193,875305,28
5032,55,9194,875305,875360,29
3620,195,9194,875360,875555,33
5870,31,9195,875554,875585,35
7922,227,9194,875586,875813,35
3649,154,9196,875811,875965,6
1607,156,9196,875965,876121,12
4406,107,9196,876121,876228,38
5067,79,9196,876228,876307,39
2712,214,9196,876307,876521,41
6737,163,9196,876521,876684,47
5779,193,9197,876683,876876,1
8765,124,9197,876876,877000,16
2177,240,9197,1435890,1436130,19
6308,252,9197,1435905,1436157,23
2469,210,9197,877440,877650,27
9852,279,9197,1435937,1436216,28
9841,218,9197,877870,878088,29
5630,17,9197,878088,878105,42
3241,157,9198,878104,878261,9
6028,144,9198,878261,878405,11
9150,107,9198,878405,878512,16
8915,72,9198,878512,878584,34
6916,140,9198,878584,878724,43
7367,95,9198,878724,878819,47
4950,215,9199,878818,879033,6
9039,162,9199,879033,879195,32
1102,271,9199,1435990,1436261,45
7675,68,9200,879418,879486,11
7139,45,9200,879486,879531,21
9189,190,9200,879531,879721,25
1447,29,9200,879721,879750,27
6598,206,9200,879750,879956,32
2922,52,9201,879955,880007,7
3126,17,9201,880007,880024,15
8329,145,9201,880024,880169,16
9490,268,9201,1436032,1436300,16
4525,24,9201,880396,880420,22
9643,25,9201,880420,880445,40
7236,219,9202,880444,880663,13
2668,102,9202,880663,880765,20
8820,189,9202,880765,880954,36
5912,76,9202,880954,881030,47
8440,109,9202,881030,881139,50
1250,146,9203,881138,881284,28
9184,123,9203,881284,881407,29
4503,147,9203,881407,881554,48
6018,43,9204,881553,881596,7
2202,230,9204,1436082,1436312,19
6268,185,9204,881811,881996,22
8490,136,9204,881996,882132,24
5733,261,9204,1436089,1436350,27
8411,50,9204,882355,882405,30
4133,135,9204,882405,882540,32
6385,201,9204,882540,882741,34
8344,184,9204,882741,882925,45
8474,259,9205,1436131,1436390,9
6594,244,9205,1436160,1436404,36
5212,110,9205,883372,883482,47
7669,107,9206,883481,883588,10
2785,264,9206,1436176,1436440,16
7170,103,9206,883815,883918,38
7933,53,9207,883917,883970,27
8829,280,9207,1436211,1436491,31
7148,43,9207,884198,884241,32
9813,183,9207,884241,884424,41
5502,273,9208,1436265,1436538,1
5716,79,9208,884648,884727,5
9447,97,9208,884727,884824,7
5992,201,9208,884824,885025,22
8081,194,9208,885025,885219,32
6995,205,9208,885219,885424,37
4143,105,9208,885424,885529,44
3883,300,9208,1475952,1476252,44
6503,13,9209,885750,885763,2
3445,81,9209,885763,885844,4
4980,262,9209,1436376,1436638,4
1683,157,9209,886065,886222,20
2183,281,9209,1436412,1436693,30
9245,248,9209,1436469,1436717,34
7743,191,9209,886672,886863,46
1594,59,9210,886862,886921,2
5685,68,9210,886921,886989,20
7992,262,9210,1436502,1436764,22
6369,27,9210,887203,887230,29
5857,233,9210,1436545,1436778,29
3916,178,9210,887449,887627,35
2861,143,9210,887627,887770,42
5377,147,9211,887769,887916,3
2526,131,9211,887916,888047,7
4823,227,9211,1436553,1436780,11
9683,192,9211,888271,888463,16
9698,257,9211,1436553,1436810,20
7091,284,9211,1473370,1473654,22
3208,50,9211,888904,888954,33
6265,23,9211,888954,888977,39
2834,210,9211,888977,889187,50
3708,210,9211,889187,889397,50
5952,54,9212,889396,889450,7
9239,74,9212,889450,889524,8
6615,253,9212,1436646,1436899,12
2724,126,9212,889747,889873,44
2820,186,9212,889873,890059,48
5095,58,9213,890058,890116,25
5469,229,9213,1436674,1436903,26
3573,161,9213,890340,890501,36
1209,130,9213,890501,890631,43
1464,169,9214,890630,890799,3
9850,212,9214,890799,891011,3
1117,54,9214,891011,891065,24
7478,195,9214,891065,891260,42
7138,121,9215,891259,891380,5
8328,284,9215,1473372,1473656,16
1556,91,9215,891607,891698,26
8797,112,9215,891698,891810,36
2937,252,9215,1436728,1436980,45
6903,19,9216,892033,892052,29
4504,109,9216,892052,892161,32
3484,193,9216,892161,892354,46
9896,258,9217,1436755,1437013,12
4411,9,9217,892576,892585,31
1876,245,9217,1436792,1437037,32
7006,188,9217,892806,892994,45
5316,83,9218,892993,893076,5
5048,283,9218,1436816,1437099,28
4815,116,9218,893296,893412,43
9166,82,9219,893411,893493,12
5656,74,9219,893493,893567,15
9478,77,9219,893567,893644,22
2191,12,9219,893644,893656,24
7270,54,9219,893656,893710,34
8020,161,9219,893710,893871,46
6877,289,9220,1473369,1473658,1
5748,277,9221,1436925,1437202,13
6407,267,9221,1436987,1437254,19
1370,201,9221,894537,894738,33
8620,6,9221,894738,894744,37
7530,71,9221,894744,894815,43
4816,293,9221,1475736,1476029,48
8310,64,9222,895037,895101,10
7990,183,9222,895101,895284,14
8642,72,9222,895284,895356,18
1869,73,9222,895356,895429,22
9927,200,9222,895429,895629,29
6578,17,9222,895629,895646,30
6048,21,9222,895646,895667,30
2705,240,9222,1437086,1437326,39
1261,252,9222,1437103,1437355,50
4042,192,9223,896112,896304,18
4459,126,9223,896304,896430,27
4433,9,9223,896430,896439,33
6958,195,9223,896439,896634,46
6411,72,9223,896634,896706,50
3080,118,9224,896705,896823,2
1087,116,9224,896823,896939,14
5329,64,9224,896939,897003,28
3379,294,9224,1473391,1473685,42
6392,278,9225,1437183,1437461,14
